player_id,date,time,slot,deposit_amount,withdraw_amount,games_played,loyalty_points
45,2023-10-01,15:48:23,S2,43612,27207,39,596.3599999999999
45,2023-10-02,01:10:19,S1,390,13711,95,91.45500000000001
45,2023-10-02,12:13:33,S2,11928,32708,55,293.82
45,2023-10-03,00:28:13,S1,325,16574,43,94.72
45,2023-10-03,19:00:38,S2,12150,43837,46,349.885
45,2023-10-04,05:40:09,S1,1864,27249,100,174.885
45,2023-10-04,17:37:49,S2,38527,29894,73,557.9730000000001
45,2023-10-05,01:48:01,S1,30103,21715,41,426.193
45,2023-10-05,22:46:18,S2,39131,2097,45,447.829
45,2023-10-06,06:19:27,S1,21492,14841,64,308.576
45,2023-10-06,14:03:59,S2,181,27278,65,151.20000000000002
45,2023-10-07,05:05:34,S1,48323,45796,61,726.9370000000001
45,2023-10-07,23:01:17,S2,17241,16139,36,261.407
45,2023-10-08,00:05:19,S1,19833,45020,69,437.23
45,2023-10-08,22:44:18,S2,44074,45855,23,674.615
45,2023-10-09,07:58:30,S1,41139,3187,57,476.67699999999996
45,2023-10-09,22:03:12,S2,48353,25619,48,643.9590000000001
45,2023-10-10,11:06:32,S1,47185,44374,23,701.1310000000001
45,2023-10-10,21:46:23,S2,19879,15417,99,300.137
45,2023-10-11,04:50:13,S1,24068,735,36,274.88800000000003
45,2023-10-11,14:20:34,S2,26586,47475,27,508.635
45,2023-10-12,10:41:26,S1,42521,19520,33,552.4110000000001
45,2023-10-12,20:11:26,S2,25464,45980,76,499.74
45,2023-10-13,05:42:35,S1,36535,43199,73,595.945
45,2023-10-13,15:37:07,S2,48676,42716,13,708.9000000000001
45,2023-10-14,03:00:13,S1,42592,4174,9,487.00800000000004
45,2023-10-14,15:12:20,S2,5899,29771,17,211.245
45,2023-10-15,09:35:15,S1,8032,33324,74,261.74
45,2023-10-15,18:43:26,S2,33937,6037,51,407.655
45,2023-10-16,02:56:58,S1,20476,30459,53,367.65500000000003
45,2023-10-16,13:44:35,S2,42122,8441,15,500.106
45,2023-10-17,03:56:45,S1,14345,35358,61,332.44
45,2023-10-17,19:44:08,S2,22115,18306,76,331.689
45,2023-10-18,00:58:16,S1,19888,45848,65,441.12
45,2023-10-18,23:48:49,S2,33146,24004,75,475.62199999999996
45,2023-10-19,09:44:19,S1,14883,29719,14,300.225
45,2023-10-19,14:37:40,S2,18104,27914,8,322.21000000000004
45,2023-10-20,05:12:59,S1,22282,40337,22,428.905
45,2023-10-20,15:17:04,S2,36866,25705,29,514.1460000000001
45,2023-10-21,04:54:02,S1,34904,26751,77,506.348
45,2023-10-21,23:17:56,S2,36326,37343,63,562.575
45,2023-10-22,02:52:48,S1,29577,21020,56,420.627
45,2023-10-22,15:15:43,S2,29691,5620,29,354.8810000000001
45,2023-10-23,08:53:53,S1,883,10717,94,81.215
45,2023-10-23,13:07:14,S2,17280,34526,40,353.43
45,2023-10-24,06:54:58,S1,7664,6156,5,109.928
45,2023-10-24,12:43:32,S2,33168,26035,33,475.588
45,2023-10-25,06:57:21,S1,39693,7970,5,469.50300000000004
45,2023-10-25,21:15:41,S2,25203,9036,60,325.37699999999995
45,2023-10-26,01:35:43,S1,43877,10331,25,528.971
45,2023-10-26,19:52:55,S2,34743,34286,38,526.917
45,2023-10-27,01:42:01,S1,13069,10058,59,195.791
45,2023-10-27,17:00:47,S2,39488,18330,71,521.8879999999999
45,2023-10-28,07:11:58,S1,13311,7117,93,193.489
45,2023-10-28,18:10:23,S2,27564,33696,96,463.32
45,2023-10-29,01:56:43,S1,49656,2519,78,571.892
45,2023-10-29,22:06:23,S2,18774,23398,84,321.53000000000003
45,2023-10-30,09:50:14,S1,2682,2895,48,50.895
45,2023-10-30,16:34:39,S2,15826,10067,49,224.154
45,2023-10-31,11:19:58,S1,3139,36180,22,216.69000000000003
45,2023-10-31,22:19:58,S2,36522,49100,59,622.52
46,2023-10-01,09:49:28,S1,35067,45290,61,589.32
46,2023-10-01,19:30:59,S2,15132,10507,79,224.28
46,2023-10-02,02:53:38,S1,2822,29207,84,191.055
46,2023-10-02,23:41:49,S2,34503,18281,8,454.25700000000006
46,2023-10-03,00:26:02,S1,27712,24325,33,408.732
46,2023-10-03,13:12:32,S2,21430,9525,85,290.83
46,2023-10-04,07:53:19,S1,17819,45810,85,424.24
46,2023-10-04,15:20:37,S2,28766,2227,49,335.134
46,2023-10-05,06:12:39,S1,10322,33449,8,272.06500000000005
46,2023-10-05,17:03:48,S2,11571,9505,67,178.70100000000002
46,2023-10-06,00:33:32,S1,2033,3628,29,44.269999999999996
46,2023-10-06,21:43:06,S2,18799,34239,80,375.185
46,2023-10-07,05:45:38,S1,15138,26676,29,290.56
46,2023-10-07,22:07:53,S2,39447,9871,93,492.0010000000001
46,2023-10-08,02:17:34,S1,3917,5670,10,69.52000000000001
46,2023-10-08,18:32:54,S2,49530,6765,52,582.29
46,2023-10-09,04:43:14,S1,11182,8825,39,166.102
46,2023-10-09,16:21:33,S2,39418,19128,18,513.71
46,2023-10-10,11:31:01,S1,19306,2826,82,240.07
46,2023-10-10,22:32:55,S2,17260,5178,36,217.772
46,2023-10-11,04:31:45,S1,46233,37284,89,675.4989999999999
46,2023-10-11,13:44:58,S2,42830,28628,87,603.042
46,2023-10-12,03:19:50,S1,8669,424,10,99.055
46,2023-10-12,15:51:19,S2,15249,26224,50,293.61
46,2023-10-13,03:16:01,S1,38310,19372,8,500.49800000000005
46,2023-10-13,13:26:40,S2,10962,49546,41,365.55
46,2023-10-14,09:11:51,S1,34628,30830,17,507.62800000000004
46,2023-10-14,17:16:38,S2,48021,16799,86,612.6270000000001
46,2023-10-15,03:41:47,S1,44722,34683,66,643.874
46,2023-10-15,23:45:35,S2,41774,31537,96,604.862
46,2023-10-16,10:07:36,S1,42926,7679,33,509.502
46,2023-10-16,18:45:29,S2,12143,27630,23,264.18000000000006
46,2023-10-17,08:01:08,S1,10758,32246,47,278.21
46,2023-10-17,19:32:26,S2,29751,15214,52,398.51699999999994
46,2023-10-18,07:21:11,S1,43572,37475,2,629.592
46,2023-10-18,15:53:44,S2,48850,21990,7,626.71
46,2023-10-19,03:48:43,S1,33148,10432,95,425.35600000000005
46,2023-10-19,15:15:34,S2,22623,22929,55,351.875
46,2023-10-20,10:59:59,S1,2735,7330,86,81.2
46,2023-10-20,14:50:42,S2,32031,29671,86,488.22499999999997
46,2023-10-21,06:38:43,S1,40546,37044,13,596.782
46,2023-10-21,12:11:17,S2,11026,40430,46,321.61
46,2023-10-22,06:33:50,S1,19748,13343,87,288.0
46,2023-10-22,13:34:08,S2,6718,31537,42,233.26500000000001
46,2023-10-23,05:50:25,S1,21945,18165,83,330.65500000000003
46,2023-10-23,20:33:11,S2,25287,46811,30,492.925
46,2023-10-24,08:00:39,S1,8428,49485,84,348.50500000000005
46,2023-10-24,15:11:20,S2,41158,18591,66,540.302
46,2023-10-25,06:00:50,S1,12921,47420,88,383.91
46,2023-10-25,23:26:43,S2,23444,18747,82,349.272
46,2023-10-26,09:51:19,S1,6425,17779,11,155.34499999999997
46,2023-10-26,12:36:27,S2,45249,22920,80,605.419
46,2023-10-27,04:34:43,S1,9607,26470,24,233.22000000000003
46,2023-10-27,17:17:24,S2,30502,12119,81,400.198
46,2023-10-28,07:36:28,S1,8251,40467,77,300.245
46,2023-10-28,19:55:17,S2,3647,1601,46,55.721000000000004
46,2023-10-29,01:29:14,S1,29027,15639,2,382.25299999999993
46,2023-10-29,14:25:23,S2,14382,10105,87,216.022
46,2023-10-30,06:10:53,S1,18640,3083,65,230.37199999999999
46,2023-10-30,20:05:45,S2,31154,7249,83,388.2900000000001
46,2023-10-31,07:37:19,S1,44015,3812,36,506.61300000000006
46,2023-10-31,17:07:22,S2,41283,20877,7,539.021
47,2023-10-01,09:41:53,S1,17774,47878,23,421.73
47,2023-10-01,22:54:32,S2,4313,36771,93,245.58499999999998
47,2023-10-02,04:02:09,S1,42066,10880,66,519.446
47,2023-10-02,18:22:35,S2,39384,10271,38,481.9080000000001
47,2023-10-03,08:31:11,S1,19024,20825,67,307.765
47,2023-10-03,23:37:23,S2,47258,8494,92,572.2139999999999
47,2023-10-04,01:45:02,S1,41892,35207,97,621.04
47,2023-10-04,16:44:27,S2,26905,41941,39,486.555
47,2023-10-05,04:07:38,S1,2139,29006,100,186.42000000000002
47,2023-10-05,21:27:14,S2,23088,15363,38,323.02000000000004
47,2023-10-06,07:47:29,S1,17023,28916,73,329.41
47,2023-10-06,20:57:17,S2,28658,22785,63,418.978
47,2023-10-07,04:00:31,S1,12370,2770,17,150.55
47,2023-10-07,17:26:13,S2,3517,31177,93,209.655
47,2023-10-08,02:34:40,S1,21294,37403,9,401.75500000000005
47,2023-10-08,15:40:06,S2,22514,35519,35,409.735
47,2023-10-09,04:44:02,S1,7134,23300,52,198.24
47,2023-10-09,21:42:33,S2,11437,23075,45,238.745
47,2023-10-10,02:40:03,S1,45666,17614,96,591.9820000000001
47,2023-10-10,21:51:17,S2,45562,15043,31,567.5540000000001
47,2023-10-11,08:43:38,S1,10364,30469,84,272.785
47,2023-10-11,16:16:55,S2,33145,11800,11,413.995
47,2023-10-12,11:40:03,S1,43909,31793,40,618.171
47,2023-10-12,23:18:32,S2,43710,1685,51,497.75
47,2023-10-13,03:37:52,S1,32136,20404,13,437.71200000000005
47,2023-10-13,22:24:30,S2,38832,10064,5,468.408
47,2023-10-14,05:24:16,S1,18242,41504,72,404.34000000000003
47,2023-10-14,12:19:54,S2,27308,44239,85,511.275
47,2023-10-15,10:38:26,S1,30357,11594,39,388.10299999999995
47,2023-10-15,20:11:21,S2,38066,1629,92,443.642
47,2023-10-16,01:16:38,S1,29573,20677,20,412.011
47,2023-10-16,16:02:39,S2,35632,6738,81,435.104
47,2023-10-17,05:19:25,S1,10666,28835,80,266.83500000000004
47,2023-10-17,15:44:00,S2,29447,38573,66,500.535
47,2023-10-18,02:08:56,S1,25096,8592,76,325.624
47,2023-10-18,16:10:40,S2,44975,23275,65,600.825
47,2023-10-19,09:50:13,S1,31249,37293,52,509.355
47,2023-10-19,12:07:12,S2,34758,5044,100,422.51399999999995
47,2023-10-20,00:28:01,S1,37040,19931,52,497.564
47,2023-10-20,18:01:56,S2,8670,37092,56,283.36
47,2023-10-21,00:52:04,S1,29357,49426,38,548.3000000000001
47,2023-10-21,19:22:20,S2,9109,45604,11,321.31
47,2023-10-22,01:39:21,S1,2864,22666,96,161.17000000000002
47,2023-10-22,15:26:42,S2,42589,40594,49,640.655
47,2023-10-23,02:49:24,S1,11150,44832,7,337.05999999999995
47,2023-10-23,15:46:08,S2,19582,19167,29,297.87
47,2023-10-24,03:51:53,S1,19154,25195,38,325.115
47,2023-10-24,13:15:37,S2,2394,28981,44,177.645
47,2023-10-25,11:33:56,S1,33622,21923,86,474.73400000000004
47,2023-10-25,18:09:33,S2,15782,25244,55,295.03999999999996
47,2023-10-26,02:15:44,S1,40462,18039,7,518.6379999999999
47,2023-10-26,18:26:24,S2,6297,33891,73,247.025
47,2023-10-27,10:15:55,S1,48698,27584,38,653.6140000000001
47,2023-10-27,13:36:15,S2,46510,3733,64,539.3420000000001
47,2023-10-28,04:48:33,S1,274,20717,90,124.325
47,2023-10-28,13:35:36,S2,5552,1163,100,85.724
47,2023-10-29,03:19:10,S1,32621,3098,61,383.423
47,2023-10-29,23:35:09,S2,41373,6105,36,486.72299999999996
47,2023-10-30,03:25:01,S1,7975,34078,29,255.94000000000003
47,2023-10-30,18:04:59,S2,34363,46829,29,583.5749999999999
47,2023-10-31,04:36:36,S1,40425,3279,91,475.991
47,2023-10-31,17:31:46,S2,14072,1194,26,164.76799999999997
48,2023-10-01,06:21:14,S1,32569,20895,55,452.839
48,2023-10-01,19:27:14,S2,29360,41145,85,516.325
48,2023-10-02,10:13:09,S1,47196,34118,20,659.628
48,2023-10-02,12:27:02,S2,27293,665,6,304.08299999999997
48,2023-10-03,05:40:14,S1,43172,30741,92,616.2560000000001
48,2023-10-03,12:00:27,S2,19578,15441,83,293.72200000000004
48,2023-10-04,03:29:27,S1,22741,18675,22,329.2509999999999
48,2023-10-04,20:38:06,S2,23297,27823,15,375.08500000000004
48,2023-10-05,10:15:53,S1,42064,18839,93,556.6600000000001
48,2023-10-05,23:44:12,S2,9961,40346,41,309.54
48,2023-10-06,06:37:15,S1,44614,28418,82,620.826
48,2023-10-06,23:38:26,S2,48330,42139,18,703.7860000000001
48,2023-10-07,08:40:49,S1,37885,4762,15,438.783
48,2023-10-07,21:31:43,S2,40259,37445,94,611.429
48,2023-10-08,08:06:29,S1,1488,15126,51,100.71
48,2023-10-08,15:07:14,S2,41290,43502,80,646.4100000000001
48,2023-10-09,03:27:16,S1,22139,5366,70,278.99300000000005
48,2023-10-09,21:21:46,S2,37430,29954,43,540.1460000000001
48,2023-10-10,01:46:16,S1,44873,36692,14,643.171
48,2023-10-10,12:38:50,S2,23160,45956,59,473.18
48,2023-10-11,03:03:30,S1,15943,24797,54,294.21500000000003
48,2023-10-11,23:44:17,S2,36858,26984,60,525.374
48,2023-10-12,01:04:29,S1,24270,32061,27,408.405
48,2023-10-12,15:56:01,S2,24588,48743,84,506.39500000000004
48,2023-10-13,03:46:45,S1,20868,18956,13,307.97200000000004
48,2023-10-13,20:57:08,S2,41768,48546,7,661.8100000000001
48,2023-10-14,00:39:12,S1,38773,46747,89,639.265
48,2023-10-14,18:36:35,S2,10074,5017,37,138.282
48,2023-10-15,05:16:15,S1,38754,39484,76,600.1600000000001
48,2023-10-15,23:39:29,S2,48232,19327,2,608.26
48,2023-10-16,08:50:44,S1,24510,21187,12,356.7579999999999
48,2023-10-16,21:24:58,S2,29982,1400,75,350.402
48,2023-10-17,08:25:58,S1,39467,34703,34,579.749
48,2023-10-17,17:14:32,S2,2743,3793,65,59.394999999999996
48,2023-10-18,08:31:10,S1,26153,15370,88,366.7630000000001
48,2023-10-18,18:42:07,S2,6450,43940,42,292.6
48,2023-10-19,06:07:35,S1,7223,40770,4,276.88
48,2023-10-19,12:59:46,S2,1785,31316,86,191.63
48,2023-10-20,07:48:12,S1,25557,14837,90,358.475
48,2023-10-20,13:10:58,S2,19280,20031,87,310.355
48,2023-10-21,09:09:48,S1,9373,22721,40,215.335
48,2023-10-21,21:47:19,S2,15688,16255,57,249.555
48,2023-10-22,01:02:08,S1,43612,5818,1,503.20399999999995
48,2023-10-22,18:36:51,S2,32337,3133,61,380.439
48,2023-10-23,10:51:52,S1,40585,43075,4,622.025
48,2023-10-23,16:02:50,S2,10251,24759,61,238.505
48,2023-10-24,05:40:24,S1,33496,25434,46,479.392
48,2023-10-24,21:41:01,S2,6690,21389,75,188.84500000000003
48,2023-10-25,03:50:59,S1,37288,35877,29,559.4759999999999
48,2023-10-25,19:32:27,S2,5828,15414,21,139.55
48,2023-10-26,04:09:32,S1,12930,30533,52,292.365
48,2023-10-26,19:00:10,S2,35355,6442,53,425.273
48,2023-10-27,11:56:23,S1,37704,11866,65,475.208
48,2023-10-27,15:48:41,S2,25198,45083,2,477.79499999999996
48,2023-10-28,03:57:35,S1,14844,31502,10,307.95
48,2023-10-28,19:54:21,S2,31517,44626,61,550.5
48,2023-10-29,02:52:13,S1,46483,17777,23,587.0210000000001
48,2023-10-29,22:03:33,S2,18658,28902,84,347.89000000000004
48,2023-10-30,09:02:38,S1,31539,42036,64,538.3699999999999
48,2023-10-30,20:53:08,S2,9510,16130,81,191.95
48,2023-10-31,11:30:30,S1,16247,44753,37,393.635
48,2023-10-31,19:30:52,S2,32038,35730,41,507.22999999999996
49,2023-10-01,08:25:58,S1,47737,6945,45,561.8870000000001
49,2023-10-01,13:23:19,S2,40752,16516,79,530.136
49,2023-10-02,10:26:56,S1,18476,8014,100,255.29199999999997
49,2023-10-02,20:28:04,S2,24286,48228,67,497.4
49,2023-10-03,06:41:24,S1,29026,47796,24,534.04
49,2023-10-03,17:56:28,S2,17637,20349,55,289.115
49,2023-10-04,05:07:36,S1,8059,26798,22,218.98000000000002
49,2023-10-04,21:20:46,S2,32905,39833,61,540.4150000000001
49,2023-10-05,02:35:26,S1,29481,35936,76,489.69
49,2023-10-05,22:20:24,S2,15922,42341,75,385.925
49,2023-10-06,01:47:15,S1,36000,9149,77,447.996
49,2023-10-06,13:35:58,S2,3028,38412,78,237.94
49,2023-10-07,10:36:29,S1,1192,15380,65,101.82000000000001
49,2023-10-07,13:01:21,S2,6216,31012,64,230.02
49,2023-10-08,06:19:44,S1,24918,29409,38,403.82500000000005
49,2023-10-08,17:17:35,S2,2675,585,70,45.765
49,2023-10-09,10:42:20,S1,2176,2484,16,37.38
49,2023-10-09,21:27:42,S2,12792,39757,9,328.505
49,2023-10-10,06:10:27,S1,39358,15861,2,496.782
49,2023-10-10,14:06:07,S2,24635,34728,71,434.19
49,2023-10-11,03:04:02,S1,48238,4802,48,559.426
49,2023-10-11,22:57:41,S2,41532,7012,19,488.7
49,2023-10-12,04:34:15,S1,24452,28485,89,404.74500000000006
49,2023-10-12,13:57:34,S2,20370,941,50,237.83400000000003
49,2023-10-13,02:51:52,S1,17852,15477,98,277.88000000000005
49,2023-10-13,16:19:37,S2,39879,8506,59,484.49300000000005
49,2023-10-14,00:14:41,S1,27244,24298,38,404.47600000000006
49,2023-10-14,12:42:41,S2,25717,13624,27,342.783
49,2023-10-15,07:16:48,S1,5600,16609,5,140.04500000000002
49,2023-10-15,17:17:49,S2,30097,25516,64,445.93100000000004
49,2023-10-16,11:09:06,S1,15979,18702,67,266.7
49,2023-10-16,15:44:21,S2,21794,26135,51,358.815
49,2023-10-17,08:13:38,S1,15283,9705,74,221.73300000000003
49,2023-10-17,21:06:08,S2,12515,21256,39,239.23000000000002
49,2023-10-18,02:21:23,S1,13944,361,83,171.428
49,2023-10-18,17:47:18,S2,45884,46371,50,700.695
49,2023-10-19,01:55:17,S1,14115,4180,52,182.38500000000002
49,2023-10-19,14:10:39,S2,5774,43996,50,287.72
49,2023-10-20,06:32:00,S1,44176,48302,81,699.47
49,2023-10-20,22:34:41,S2,17571,20603,65,291.725
49,2023-10-21,02:45:38,S1,28040,4606,27,332.26400000000007
49,2023-10-21,16:20:37,S2,19140,18913,24,290.992
49,2023-10-22,02:37:58,S1,39526,23597,35,536.174
49,2023-10-22,15:51:47,S2,49099,31908,92,686.121
49,2023-10-23,05:33:04,S1,24652,30938,39,409.01000000000005
49,2023-10-23,16:25:20,S2,29392,13312,78,392.16
49,2023-10-24,07:03:24,S1,36853,8847,81,456.971
49,2023-10-24,23:33:36,S2,20896,43555,5,427.735
49,2023-10-25,07:54:03,S1,43188,24003,5,572.0799999999999
49,2023-10-25,18:07:45,S2,12790,43769,31,352.945
49,2023-10-26,02:30:33,S1,49733,19884,82,642.999
49,2023-10-26,12:25:22,S2,40705,7655,45,487.375
49,2023-10-27,10:47:54,S1,35367,16887,35,463.58500000000004
49,2023-10-27,17:56:33,S2,42995,19495,6,552.125
49,2023-10-28,10:59:33,S1,3893,8282,65,93.34
49,2023-10-28,17:16:10,S2,28641,10797,83,374.83900000000006
49,2023-10-29,02:36:34,S1,48545,19730,51,623.1150000000001
49,2023-10-29,17:50:54,S2,24028,32432,74,417.24
49,2023-10-30,01:27:00,S1,48945,9266,74,590.2589999999999
49,2023-10-30,18:28:11,S2,6304,17445,18,153.865
49,2023-10-31,00:26:36,S1,15434,24159,37,282.53499999999997
49,2023-10-31,16:40:33,S2,5126,19406,29,154.09
50,2023-10-01,07:59:32,S1,19595,13293,95,287.71700000000004
50,2023-10-01,21:49:18,S2,14646,11449,66,220.102
50,2023-10-02,05:20:04,S1,29590,32333,99,477.36500000000007
50,2023-10-02,14:00:31,S2,46901,36090,92,678.671
50,2023-10-03,03:24:22,S1,4442,49975,16,297.495
50,2023-10-03,15:23:50,S2,44282,49549,53,701.1650000000001
50,2023-10-04,09:20:27,S1,36814,10832,93,466.88200000000006
50,2023-10-04,23:08:29,S2,24453,2207,36,285.01099999999997
50,2023-10-05,09:19:52,S1,12915,697,53,155.453
50,2023-10-05,20:48:55,S2,17034,7267,64,229.24200000000002
50,2023-10-06,10:29:41,S1,37634,20327,74,510.08200000000005
50,2023-10-06,13:03:25,S2,1132,15946,51,101.25000000000001
50,2023-10-07,03:35:14,S1,2554,47552,20,267.3
50,2023-10-07,15:56:54,S2,28278,16211,75,390.90200000000004
50,2023-10-08,05:32:11,S1,39917,35261,18,583.731
50,2023-10-08,12:39:59,S2,3749,13638,53,116.28
50,2023-10-09,11:12:37,S1,13331,13381,88,217.815
50,2023-10-09,17:31:45,S2,3923,33338,37,213.32000000000002
50,2023-10-10,08:43:37,S1,28415,2317,69,335.63300000000004
50,2023-10-10,23:50:57,S2,8897,32019,45,258.065
50,2023-10-11,10:08:54,S1,17153,28795,93,334.105
50,2023-10-11,14:11:09,S2,34348,37755,83,548.855
50,2023-10-12,11:52:44,S1,33573,4765,15,391.363
50,2023-10-12,21:20:41,S2,35488,6105,1,414.98799999999994
50,2023-10-13,10:26:11,S1,14903,22884,87,280.84999999999997
50,2023-10-13,23:41:58,S2,43879,43031,71,668.993
50,2023-10-14,11:20:14,S1,30969,13944,15,399.43499999999995
50,2023-10-14,23:44:22,S2,43191,16585,87,558.841
50,2023-10-15,10:01:17,S1,40585,47132,89,659.31
50,2023-10-15,16:50:45,S2,12373,49652,68,385.59000000000003
50,2023-10-16,07:29:26,S1,42638,14901,4,529.422
50,2023-10-16,16:12:05,S2,28039,33467,55,458.725
50,2023-10-17,02:42:06,S1,8448,40349,50,296.225
50,2023-10-17,21:39:48,S2,3602,30235,58,198.79500000000002
50,2023-10-18,10:40:27,S1,36688,38782,39,568.5899999999999
50,2023-10-18,12:54:53,S2,44723,29165,45,617.613
50,2023-10-19,01:47:18,S1,49792,43216,33,727.176
50,2023-10-19,16:26:10,S2,10369,34003,16,276.90500000000003
50,2023-10-20,03:59:05,S1,23192,6819,42,290.78799999999995
50,2023-10-20,23:56:25,S2,43111,4671,51,503.105
50,2023-10-21,03:25:33,S1,30453,28695,90,467.763
50,2023-10-21,12:49:27,S2,28547,25237,19,418.76500000000004
50,2023-10-22,11:50:54,S1,6876,16794,21,156.93
50,2023-10-22,18:58:14,S2,707,19875,41,114.645
50,2023-10-23,01:33:48,S1,25466,15062,65,353.374
50,2023-10-23,15:02:58,S2,32897,10016,58,413.53100000000006
50,2023-10-24,09:31:35,S1,14842,2968,18,178.734
50,2023-10-24,18:22:27,S2,11940,20119,93,238.595
50,2023-10-25,10:37:15,S1,35587,25562,87,511.10499999999996
50,2023-10-25,23:18:04,S2,26805,12541,30,351.019
50,2023-10-26,10:57:23,S1,47870,33224,13,662.0659999999999
50,2023-10-26,13:32:52,S2,40008,12018,91,506.35999999999996
50,2023-10-27,08:50:34,S1,36759,24404,28,507.56500000000005
50,2023-10-27,17:15:28,S2,18230,48746,96,445.23
50,2023-10-28,09:34:31,S1,36550,15441,49,473.614
50,2023-10-28,17:49:27,S2,26323,35516,28,446.4100000000001
50,2023-10-29,06:51:56,S1,38141,8272,17,456.039
50,2023-10-29,20:05:53,S2,44382,7341,36,524.766
50,2023-10-30,10:31:04,S1,20578,1170,72,245.438
50,2023-10-30,21:33:02,S2,45904,28143,22,621.9159999999999
50,2023-10-31,08:53:28,S1,24564,12167,45,327.872
50,2023-10-31,18:22:59,S2,2211,21065,37,134.835
51,2023-10-01,06:03:54,S1,47314,45281,30,707.578
51,2023-10-01,15:53:04,S2,13050,33001,22,299.905
51,2023-10-02,06:09:32,S1,5142,13972,13,123.88
51,2023-10-02,17:19:36,S2,38959,6516,20,458.613
51,2023-10-03,06:27:46,S1,29002,39044,61,497.44
51,2023-10-03,22:52:46,S2,21613,31545,78,389.45500000000004
51,2023-10-04,08:35:42,S1,21371,31701,92,390.615
51,2023-10-04,17:08:57,S2,9684,10356,44,157.42000000000002
51,2023-10-05,05:47:46,S1,10893,451,60,133.627
51,2023-10-05,20:26:49,S2,2632,27779,18,168.815
51,2023-10-06,02:08:13,S1,15501,4127,78,202.61899999999997
51,2023-10-06,13:07:29,S2,48306,35061,1,671.8100000000001
51,2023-10-07,09:44:55,S1,11945,7741,59,174.15900000000002
51,2023-10-07,20:30:19,S2,34780,19577,49,470.688
51,2023-10-08,00:19:48,S1,38060,15221,45,488.54400000000004
51,2023-10-08,17:03:24,S2,16232,36615,12,347.79499999999996
51,2023-10-09,06:28:50,S1,12786,35974,99,327.53000000000003
51,2023-10-09,16:46:31,S2,11470,34045,23,289.52500000000003
51,2023-10-10,02:10:35,S1,5259,6148,61,95.53000000000002
51,2023-10-10,15:26:04,S2,29289,45383,30,525.805
51,2023-10-11,00:25:55,S1,3050,14248,56,112.94
51,2023-10-11,12:05:35,S2,30928,12355,96,408.828
51,2023-10-12,09:09:17,S1,24222,10741,61,321.606
51,2023-10-12,12:56:46,S2,8191,22301,49,203.215
51,2023-10-13,07:02:46,S1,30377,48896,24,553.05
51,2023-10-13,13:19:22,S2,13360,28873,82,294.365
51,2023-10-14,11:36:06,S1,43331,48367,94,693.9449999999999
51,2023-10-14,16:56:52,S2,4580,8995,87,108.17500000000001
51,2023-10-15,08:48:25,S1,16140,25603,95,308.415
51,2023-10-15,22:45:08,S2,36598,28728,58,529.09
51,2023-10-16,03:13:12,S1,2244,43624,56,251.76
51,2023-10-16,18:46:18,S2,39932,3177,57,463.35999999999996
51,2023-10-17,08:05:18,S1,7824,2879,72,111.97999999999999
51,2023-10-17,22:20:22,S2,24872,41797,52,468.105
51,2023-10-18,04:03:40,S1,3761,32945,76,217.53499999999997
51,2023-10-18,17:01:59,S2,32513,25836,59,472.78700000000003
51,2023-10-19,09:58:16,S1,25218,34296,53,434.26
51,2023-10-19,22:15:41,S2,20923,16007,77,309.58099999999996
51,2023-10-20,11:22:01,S1,37445,23288,64,517.847
51,2023-10-20,18:32:38,S2,29458,5473,17,349.33
51,2023-10-21,03:42:44,S1,15557,22159,53,276.96500000000003
51,2023-10-21,15:51:04,S2,38597,43438,16,606.3600000000001
51,2023-10-22,08:10:51,S1,36869,29607,28,529.587
51,2023-10-22,14:11:45,S2,10126,13749,45,179.005
51,2023-10-23,06:10:37,S1,16043,24458,100,302.72
51,2023-10-23,22:36:04,S2,18283,15771,87,281.597
51,2023-10-24,00:07:23,S1,32743,23610,64,467.413
51,2023-10-24,19:41:28,S2,33866,25047,51,482.91400000000004
51,2023-10-25,00:58:21,S1,17563,2893,53,215.36499999999998
51,2023-10-25,20:14:42,S2,36050,41538,53,578.7900000000001
51,2023-10-26,00:55:12,S1,26380,31948,43,432.14000000000004
51,2023-10-26,12:51:31,S2,43722,37179,66,642.8580000000001
51,2023-10-27,02:10:51,S1,31581,44609,42,547.255
51,2023-10-27,15:39:07,S2,10512,10594,24,162.89000000000001
51,2023-10-28,00:03:00,S1,7759,30377,41,237.67499999999998
51,2023-10-28,18:31:16,S2,2071,3316,37,44.690000000000005
51,2023-10-29,03:15:21,S1,1045,33327,7,178.48499999999999
51,2023-10-29,14:05:41,S2,40366,4321,7,462.71000000000004
51,2023-10-30,06:16:29,S1,19698,16517,5,283.74600000000004
51,2023-10-30,12:21:16,S2,23147,28319,11,375.265
51,2023-10-31,09:51:33,S1,14153,42815,87,373.005
51,2023-10-31,23:20:06,S2,28468,1030,6,318.46799999999996
52,2023-10-01,10:27:33,S1,5001,23188,2,166.35
52,2023-10-01,15:02:27,S2,30816,29214,21,460.032
52,2023-10-02,06:09:59,S1,24328,12879,1,319.324
52,2023-10-02,18:05:34,S2,19292,23554,78,326.29
52,2023-10-03,08:58:34,S1,43644,28761,18,598.7280000000001
52,2023-10-03,13:20:18,S2,18126,2742,82,226.75400000000002
52,2023-10-04,07:09:28,S1,41465,13248,48,518.7070000000001
52,2023-10-04,18:25:08,S2,42667,6853,78,512.349
